"742","30.2"
"743","32.2"
"744","32.3"
"745","32.7"
"746","28.8"
"747","24.7"
"748","24.2"
"749","24.3"
"750","28.6"
"751","30.5"
"752","26.1"
"753","23.4"
"754","25.4"
"755","26.1"
"756","23.4"
"757","20.4"
"758","20.9"
"759","23.4"
"760","20.5"
"761","23.9"
"762","24.5"
"763","28"
"764","24.6"
"765","23.2"
"766","20.7"
"767","19.1"
"768","19.4"
"769","21.2"
"770","23.3"
"771","25.6"
"772","23"
"773","17.3"
"774","18.2"
"775","21.9"
"776","25.8"
"777","22"
"778","24.4"
"779","22.7"
"780","24.3"
"781","22.5"
"782","21.9"
"783","23.6"
"784","22.5"
"785","23.3"
"786","22.2"
"787","22.3"
"788","26.4"
"789","23.8"
"790","20.2"
"791","21.9"
"792","24.5"
"793","24.4"
"794","22.6"
"795","23.2"
"796","22.4"
"797","20.6"
"798","19.7"
"799","19.7"
"800","20.1"
"801","18.6"
"802","19.6"
"803","20.8"
"804","22.4"
"805","23"
"806","23.6"
"807","18.6"
"808","15.2"
"809","16.8"
"810","18.3"
"811","20.8"
"812","22.1"
"813","15.9"
"814","15.1"
"815","13.4"
"816","19.3"
"817","21.3"
"818","21.1"
"819","18.8"
"820","10.4"
"821","12.3"
"822","13.9"
"823","17.8"
"824","15.2"
"825","15.9"
"826","18.9"
"827","21.4"
"828","21.9"
"829","22.6"
"830","22.2"
"831","19.4"
"832","15.5"
"833","14"
"834","14.3"
"835","15.6"
"836","15.7"
"837","17"
"838","17.1"
"839","17.7"
"840","18.9"
"841","16.7"
"842","15.1"
"843","13.3"
"844","19.3"
"845","22.6"
"846","21.7"
"847","19"
"848","14"
"849","9.9"
"850","10.6"
"851","12.2"
"852","13.2"
"853","11.7"
"854","11.9"
"855","14.1"
"856","15.4"
"857","16.3"
"858","17.4"
"859","14.4"
"860","14.8"
"861","13.4"
"862","13.7"
"863","14.6"
"864","14.5"
"865","12.3"
"866","9.7"
"867","10.6"
"868","9.8"
"869","7.9"
"870","10.7"
"871","13.5"
"872","11.8"
"873","15"
"874","16.2"
"875","13.4"
"876","13"
"877","12.9"
"878","12"
"879","9.9"
"880","9.1"
"881","4.8"
"882","8.7"
"883","9.2"
"884","8.8"
"885","9.7"
"886","9.1"
"887","10.4"
"888","7.9"
"889","6.6"
"890","9.2"
"891","6.5"
"892","4"
"893","9.8"
"894","11.9"
"895","12"
"896","12.2"
"897","11.8"
"898","9.3"
"899","6.4"
"900","10.3"
"901","9.3"
"902","8.9"
"903","8.3"
"904","5.3"
"905","10.6"
"906","7.2"
"907","8.3"
"908","9.5"
"909","12.2"
"910","11"
"911","8.9"
"912","11.4"
"913","10.2"
"914","6.8"
"915","12.8"
"916","9.8"
"917","12.3"
"918","11.1"
"919","7.2"
"920","16.4"
"921","17.9"
"922","12.1"
"923","6.3"
"924","10.6"
"925","12.2"
"926","10.4"
"927","8"
"928","4.6"
"929","8.7"
"930","8.9"
"931","12.3"
"932","11.5"
"933","12.1"
"934","16.6"
"935","17.6"
"936","17.3"
"937","16.3"
"938","18.3"
"939","12.6"
"940","9.4"
"941","12.6"
"942","14.4"
"943","13.7"
"944","14.1"
"945","12.7"
"946","12.2"
"947","8.6"
"948","10.2"
"949","12.4"
"950","10.3"
"951","10.9"
"952","9"
"953","11.3"
"954","14.1"
"955","16.9"
"956","18.4"
"957","16.3"
"958","9.7"
"959","12.1"
"960","8"
"961","6.1"
"962","10.6"
"963","10.2"
"964","11.5"
"965","14.4"
"966","18.3"
"967","20.7"
"968","19.4"
"969","18.9"
"970","8.1"
"971","8.4"
"972","10.6"
"973","17.4"
"974","17.9"
"975","13.7"
"976","10.4"
"977","12.6"
"978","13.4"
"979","14.7"
"980","17.7"
"981","18.1"
"982","11.3"
"983","9.8"
"984","12.1"
"985","12.7"
"986","14.4"
"987","15.6"
"988","16.4"
"989","17.8"
"990","20.5"
"991","18"
"992","13.8"
"993","10.5"
"994","12.4"
"995","13.5"
"996","13.3"
"997","16.9"
"998","16.8"
"999","16.2"
"1000","17.9"
"1001","17.9"
"1002","15.4"
"1003","16.2"
"1004","18.9"
"1005","20.2"
"1006","19.8"
"1007","17.9"
"1008","17.9"
"1009","17.4"
"1010","19.7"
"1011","17.8"
"1012","11.5"
"1013","14.8"
"1014","17.2"
"1015","19"
"1016","17.7"
"1017","13"
"1018","12.1"
"1019","6"
"1020","17.1"
"1021","18.9"
"1022","20.4"
"1023","19.4"
"1024","22.5"
"1025","16"
"1026","14.7"
"1027","21.4"
"1028","24.9"
"1029","22.1"
"1030","21.7"
"1031","24.2"
"1032","26.4"
"1033","22.1"
"1034","12.9"
"1035","14.3"
"1036","17.4"
"1037","19.6"
"1038","21.6"
"1039","20.3"
"1040","21.5"
"1041","22.6"
"1042","21.9"
"1043","22.8"
"1044","21.6"
"1045","23.2"
"1046","20.8"
"1047","18.6"
"1048","20.2"
"1049","23.5"
"1050","26.3"
"1051","28.4"
"1052","27.8"
"1053","25.8"
"1054","23.6"
"1055","18.8"
"1056","18.4"
"1057","22.1"
"1058","26.8"
"1059","28.4"
"1060","25.2"
"1061","29.1"
"1062","29.2"
"1063","28.9"
"1064","30.1"
"1065","22.1"
"1066","22.7"
"1067","24.2"
"1068","27.3"
"1069","29"
"1070","30.3"
"1071","31.4"
"1072","28.6"
"1073","29.6"
"1074","25.5"
"1075","29.3"
"1076","25.8"
"1077","22.9"
"1078","26.6"
"1079","25.9"
"1080","27.3"
"1081","21.8"
"1082","23.4"
"1083","25.7"
"1084","27.3"
"1085","27.4"
"1086","28.2"
"1087","23.5"
"1088","22.4"
"1089","20.6"
"1090","23.6"
"1091","24.4"
"1092","25.6"
"1093","25.9"
"1094","27.3"
"1095","30.2"
"1096","23.4"
"1097","23.6"
"1098","24.4"
"1099","24.9"
"1100","26.9"
"1101","29.2"
"1102","30.4"
"1103","29.6"
"1104","29.2"
"1105","30.3"
"1106","26.4"
"1107","22.3"
"1108","23.4"
"1109","24.5"
"1110","27.4"
"1111","27.1"
"1112","30.9"
"1113","26.8"
"1114","29.3"
"1115","29.8"
"1116","24.8"
"1117","27.1"
"1118","27.4"
"1119","26.5"
"1120","25.8"
"1121","28.9"
"1122","24"
"1123","24.6"
"1124","27.2"
"1125","26.6"
"1126","27.2"
"1127","25.5"
"1128","23.5"
"1129","23.6"
"1130","23.3"
"1131","23.9"
"1132","26.1"
"1133","28.6"
"1134","27.1"
"1135","26.2"
"1136","28.5"
"1137","31"
"1138","31.6"
"1139","27.6"
"1140","25.7"
"1141","24.8"
"1142","22.9"
"1143","13.1"
"1144","14.7"
"1145","18.3"
"1146","20.8"
"1147","23.6"
"1148","24.3"
"1149","22.6"
"1150","23.1"
"1151","25.1"
"1152","23.1"
"1153","24.8"
"1154","27.9"
"1155","27.3"
"1156","26.8"
"1157","31.8"
"1158","28.3"
"1159","28.6"
"1160","29.5"
"1161","26.1"
"1162","26.4"
"1163","28.8"
"1164","26.6"
"1165","30.8"
"1166","30.6"
"1167","30.8"
"1168","29"
"1169","27.9"
"1170","27.4"
